# TEMPERATURE = 2.500000e+01
# FREQ WR(AV) WI(AV)
3.09029543251e+02 -3.09412849029e-01 1.62535847951e-01
3.16227766017e+02 -3.08402176272e-01 1.66182794939e-01
3.23593656930e+02 -3.07345680507e-01 1.69905003628e-01
3.31131121483e+02 -3.06241371446e-01 1.73703564616e-01
3.38844156139e+02 -3.05087180585e-01 1.77579550095e-01
3.46736850453e+02 -3.03880958917e-01 1.81534010706e-01
3.54813389234e+02 -3.02620474649e-01 1.85567972165e-01
3.63078054770e+02 -3.01303410951e-01 1.89682431663e-01
3.71535229097e+02 -2.99927363730e-01 1.93878354029e-01
3.80189396321e+02 -2.98489839455e-01 1.98156667630e-01
3.89045144994e+02 -2.96988253040e-01 2.02518260012e-01
3.98107170553e+02 -2.95419925794e-01 2.06963973269e-01
4.07380277804e+02 -2.93782083473e-01 2.11494599122e-01
4.16869383470e+02 -2.92071854432e-01 2.16110873707e-01
4.26579518802e+02 -2.90286267909e-01 2.20813472061e-01
4.36515832240e+02 -2.88422252458e-01 2.25603002285e-01
4.46683592151e+02 -2.86476634549e-01 2.30479999390e-01
4.57088189615e+02 -2.84446137374e-01 2.35444918818e-01
4.67735141287e+02 -2.82327379868e-01 2.40498129614e-01
4.78630092323e+02 -2.80116875991e-01 2.45639907264e-01
4.89778819368e+02 -2.77811034285e-01 2.50870426181e-01
5.01187233627e+02 -2.75406157757e-01 2.56189751847e-01
5.12861383991e+02 -2.72898444102e-01 2.61597832597e-01
5.24807460250e+02 -2.70283986324e-01 2.67094491057e-01
5.37031796370e+02 -2.67558773778e-01 2.72679415239e-01
5.49540873858e+02 -2.64718693687e-01 2.78352149295e-01
5.62341325190e+02 -2.61759533159e-01 2.84112083938e-01
5.75439937337e+02 -2.58676981781e-01 2.89958446553e-01
5.88843655356e+02 -2.55466634790e-01 2.95890291002e-01
6.02559586074e+02 -2.52123996920e-01 3.01906487154e-01
6.16595001861e+02 -2.48644486940e-01 3.08005710161e-01
6.30957344480e+02 -2.45023442939e-01 3.14186429509e-01
6.45654229035e+02 -2.41256128430e-01 3.20446897884e-01
6.60693448008e+02 -2.37337739296e-01 3.26785139888e-01
6.76082975392e+02 -2.33263411652e-01 3.33198940662e-01
6.91830970919e+02 -2.29028230663e-01 3.39685834457e-01
7.07945784384e+02 -2.24627240376e-01 3.46243093234e-01
7.24435960075e+02 -2.20055454604e-01 3.52867715335e-01
7.41310241301e+02 -2.15307868918e-01 3.59556414323e-01
7.58577575029e+02 -2.10379473786e-01 3.66305608067e-01
7.76247116629e+02 -2.05265268888e-01 3.73111408158e-01
7.94328234724e+02 -1.99960278662e-01 3.79969609764e-01
8.12830516164e+02 -1.94459569084e-01 3.86875682028e-01
8.31763771103e+02 -1.88758265708e-01 3.93824759126e-01
8.51138038202e+02 -1.82851572990e-01 4.00811632101e-01
8.70963589956e+02 -1.76734794875e-01 4.07830741618e-01
